"","Contains fear","containes excitement"
"stopped",0.703905165195465,0.296094805002213
"stor",0.371506869792938,0.628493070602417
"storage",0.218851059675217,0.781148910522461
"store",0.100166812539101,0.899833142757416
"stored",0.392063587903976,0.607936441898346
"storing",0.21191594004631,0.788084089756012
"storio",0.154333367943764,0.845666646957397
"storm",0.490495383739471,0.509504616260529
"story",0.101294212043285,0.898705720901489
"storytelling",0.0767456144094467,0.923254370689392
"straight",0.122671782970428,0.877328276634216
"strangling",0.610700130462646,0.389299869537354
"strategic",0.153054863214493,0.846945106983185
"strategically",0.233984753489494,0.766015231609344
"strategist",0.354946702718735,0.645053267478943
"strategize",0.218405306339264,0.781594693660736
"strategy",0.232425630092621,0.767574310302734
"stream",0.0862416848540306,0.913758277893066
"streaming",0.055884812027216,0.944115221500397
"streamline",0.159237861633301,0.840762138366699
"streamlining",0.12077983468771,0.879220187664032
"street",0.115981072187424,0.884018957614899
"strength",0.0471339412033558,0.952866017818451
"strengthen",0.0588839575648308,0.941116034984589
"strengthened",0.0883069932460785,0.911692976951599
"strengthening",0.0291399229317904,0.970860123634338
"stressed",0.878312945365906,0.121687084436417
"stretched",0.0568469241261482,0.943153083324432
"strict",0.452178984880447,0.547821044921875
"strike",0.419165968894958,0.580834031105042
"strikes",0.934045374393463,0.0659546554088593
"striking",0.065225325524807,0.934774696826935
"string",0.168339446187019,0.831660568714142
"stringent",0.288926690816879,0.711073279380798
"strive",0.152341440320015,0.847658574581146
"strong",0.044541347771883,0.955458641052246
"strongest",0.0950230658054352,0.904976904392242
"strongly",0.091372050344944,0.908627927303314
"struck",0.656852543354034,0.343147546052933
"structural",0.209982693195343,0.790017247200012
"structure",0.242825657129288,0.757174372673035
"structured",0.248659193515778,0.751340866088867
"structures",0.171357378363609,0.828642606735229
"struggle",0.903280079364777,0.0967199206352234
"struggling",0.940585494041443,0.0594144575297832
"stuck",0.971601665019989,0.028398310765624
"student",0.102628454566002,0.897371590137482
"studied",0.232868283987045,0.767131686210632
"studio",0.129454180598259,0.87054580450058
"study",0.197998568415642,0.802001416683197
"studying",0.181816816329956,0.818183183670044
"stuff",0.147319689393044,0.852680325508118
"stunning",0.0855229794979095,0.914476990699768
"stunt",0.861316382884979,0.13868360221386
"stunted",0.691763818264008,0.308236211538315
"stuttering",0.687802493572235,0.312197506427765
"style",0.155985862016678,0.844014167785645
"styles",0.160097226500511,0.839902758598328
"stylistic",0.226851612329483,0.773148417472839
"stz",0.192075565457344,0.807924449443817
"subbiah",0.477012276649475,0.522987723350525
"subdivision",0.310199558734894,0.689800441265106
"subject",0.203730821609497,0.796269118785858
"subjected",0.611683905124664,0.38831615447998
"submarines",0.306627511978149,0.693372547626495
"submarket",0.282328456640244,0.717671513557434
"submission",0.154629305005074,0.845370709896088
"submit",0.0903198421001434,0.909680187702179
"submitted",0.130571648478508,0.869428336620331
"submitting",0.335569083690643,0.664430916309357
"subscribe",0.216246977448463,0.783753037452698
"subscribed",0.167304500937462,0.832695484161377
"subscriber",0.234275713562965,0.765724241733551
"subscription",0.117933087050915,0.882066905498505
"subsequent",0.184754267334938,0.815245687961578
"subsidiary",0.278143733739853,0.721856236457825
"substack",0.308789491653442,0.691210508346558
"substance",0.262772500514984,0.737227559089661
"substances",0.329350858926773,0.670649111270905
"substantial",0.0608549304306507,0.939145088195801
"substitute",0.465194195508957,0.534805834293365
"subtly",0.523523330688477,0.476476669311523
"succeed",0.0189613997936249,0.981038570404053
"succes",0.383217304944992,0.61678272485733
"successful",0.0685563012957573,0.931443750858307
"successfully",0.0401579029858112,0.959842026233673
"succession",0.0455645360052586,0.954435527324677
"suddenly",0.0503574125468731,0.949642598628998
"sudoku",0.184296369552612,0.815703630447388
"sued",0.303947955369949,0.696052014827728
"suffer",0.943303763866425,0.0566962249577045
"suffered",0.867283523082733,0.132716506719589
"sufficient",0.0476975180208683,0.952302515506744
"sufficiently",0.0651978179812431,0.934802174568176
"suggest",0.20469343662262,0.795306503772736
"suggested",0.304195702075958,0.695804357528687
"suggesting",0.257291048765182,0.74270898103714
"suggestion",0.272028774023056,0.727971255779266
"suicidality",0.3435418009758,0.6564581990242
"suicide",0.842659175395966,0.157340824604034
"suit",0.100707426667213,0.899292588233948
"suitable",0.167157828807831,0.832842171192169
"suite",0.117231979966164,0.882768034934998
"sultan",0.13473342359066,0.865266621112823
"summarize",0.147630676627159,0.85236930847168
"summarizing",0.105054140090942,0.894945859909058
"summary",0.0805999636650085,0.919399976730347
"summed",0.132480278611183,0.867519736289978
"summer",0.0576600842177868,0.942339897155762
"summit",0.113199390470982,0.886800646781921
"sun",0.109143644571304,0.890856385231018
"sunak",0.164648592472076,0.835351467132568
"sunday",0.726260185241699,0.273739784955978
"sunh",0.118714831769466,0.881285190582275
"super",0.0647243410348892,0.935275673866272
"superbugs",0.447796672582626,0.552203357219696
"supercomplex",0.138083606958389,0.861916363239288
"superhuman",0.0589636154472828,0.941036403179169
"superintelligent",0.0974741578102112,0.902525842189789
"superior",0.0266355890780687,0.973364412784576
"supermarket",0.0928015857934952,0.907198429107666
"supersized",0.393989831209183,0.606010138988495
"supervised",0.135088235139847,0.864911794662476
"supervisory",0.332263886928558,0.667736113071442
"supplanted",0.347581148147583,0.652418911457062
"supplied",0.171734809875488,0.828265190124512
"supplier",0.178753390908241,0.82124662399292
"supply",0.0866682678461075,0.913331687450409
"support",0.035545002669096,0.96445494890213
"supported",0.0727531164884567,0.927246928215027
"supporter",0.165547251701355,0.834452748298645
"supporting",0.0497898645699024,0.950210154056549
"suppose",0.120672389864922,0.879327595233917
"supposed",0.158559173345566,0.841440796852112
"supposedly",0.0780363976955414,0.921963632106781
"suppression",0.771097779273987,0.228902146220207
"supremacy",0.748822748661041,0.251177191734314
"supreme",0.161032572388649,0.838967442512512
"surely",0.0818637832999229,0.918136179447174
"surface",0.107344940304756,0.892655074596405
"surfaced",0.200426086783409,0.799573957920074
"surfaces",0.081762008368969,0.91823798418045
"surge",0.0584948994219303,0.941505134105682
"surged",0.0732859969139099,0.92671400308609
"surgeon",0.120825417339802,0.879174590110779
"surpass",0.0638058185577393,0.936194181442261
"surpassing",0.0180957689881325,0.981904208660126
"surprise",0.00848728325217962,0.991512715816498
"surprised",0.114204578101635,0.885795414447784
"surprising",0.010741469450295,0.989258527755737
"surprisingly",0.0439034439623356,0.956096529960632
"surround",0.0463833436369896,0.953616678714752
"surrounded",0.032636497169733,0.967363476753235
"surrounding",0.0297079905867577,0.970292031764984
"surveillance",0.371272027492523,0.628727972507477
"survey",0.0745247825980186,0.925475180149078
"surveyed",0.0327244438230991,0.967275500297546
"survival",0.253369688987732,0.746630251407623
"survive",0.224871531128883,0.775128424167633
"survived",0.260825902223587,0.739174127578735
"surviving",0.0969365313649178,0.903063476085663
"suspect",0.428269684314728,0.571730315685272
"suspended",0.909411907196045,0.0905880630016327
"suspicious",0.955604255199432,0.0443957559764385
"sustainability",0.167755052447319,0.83224493265152
"sustainable",0.310166865587234,0.689833164215088
"sustained",0.702033042907715,0.297966957092285
"sutskever",0.511786937713623,0.488213062286377
"suu",0.154456421732903,0.845543563365936
"suzanne",0.316538125276566,0.683461844921112
"svb",0.150534436106682,0.849465608596802
"swab",0.270890533924103,0.729109466075897
"swain",0.121874652802944,0.878125369548798
"swamped",0.0539059787988663,0.94609397649765
"swan",0.132427275180817,0.867572784423828
"swapping",0.0318325646221638,0.96816748380661
"sweden",0.177980214357376,0.822019815444946
"sweeping",0.1181585714221,0.881841421127319
"sweet",0.0164721757173538,0.983527839183807
"swi",0.146244287490845,0.85375565290451
"swift",0.040055438876152,0.959944605827332
"swiftly",0.0265559460967779,0.973444044589996
"swim",0.0730027630925179,0.926997244358063
"swing",0.025165468454361,0.974834501743317
"swinging",0.0371459685266018,0.962853968143463
"swiss",0.0952530801296234,0.904746890068054
"swissinfoch",0.356738805770874,0.643261194229126
"switzerland",0.0957814306020737,0.904218554496765
"swot",0.166773393750191,0.83322662115097
"sy",0.139659836888313,0.860340118408203
"sydd",0.274596363306046,0.725403666496277
"sydney",0.231696635484695,0.768303334712982
"sylweddol",0.0934444069862366,0.906555593013763
"symbiosis",0.0298057179898024,0.970194280147552
"symbol",0.105517782270908,0.89448219537735
"symptom",0.726068258285522,0.2739317715168
"synchronized",0.112458691000938,0.8875412940979
"syndicated",0.24081988632679,0.759180068969727
"synergistic",0.00936605595052242,0.990633964538574
"synergy",0.00882167834788561,0.991178333759308
"syniad",0.257560938596725,0.742439091205597
"synthesis",0.350195735692978,0.6498042345047
"synthesize",0.109235286712646,0.890764713287354
"synthetic",0.377630710601807,0.622369289398193
"system",0.12523365020752,0.87476634979248
"systemaidd",0.2181027084589,0.781897306442261
"systematic",0.261736184358597,0.738263785839081
"systematical",0.610170722007751,0.389829248189926
"systemau",0.238359287381172,0.761640667915344
"systemic",0.289858222007751,0.710141837596893
"table",0.130317628383636,0.869682371616364
"tables",0.255522429943085,0.744477510452271
"tackle",0.184722796082497,0.815277218818665
"tackles",0.851305723190308,0.148694306612015
"tackling",0.712561905384064,0.287438094615936
"taclu",0.338711142539978,0.661288857460022
"tactic",0.229561001062393,0.770438969135284
"taffer",0.276431143283844,0.723568797111511
"tag",0.085295595228672,0.914704442024231
"tagged",0.182703867554665,0.817296087741852
"tailored",0.142445370554924,0.85755467414856
"taipei",0.169349819421768,0.830650210380554
"taiwan",0.186152264475822,0.813847720623016
"takeout",0.141969040036201,0.858030915260315
"takes",0.529305517673492,0.47069451212883
"taking",0.161600559949875,0.838399410247803
"talbot",0.207524418830872,0.792475581169128
"tale",0.178368255496025,0.821631729602814
"talent",0.0853129252791405,0.914687097072601
"talk",0.0859905928373337,0.914009392261505
"talking",0.0710730254650116,0.928927004337311
"talktv",0.124972961843014,0.875027000904083
"tame",0.750456511974335,0.249543488025665
"tangible",0.119306191802025,0.880693852901459
"tank",0.135211542248726,0.864788413047791
"tap",0.14324289560318,0.85675710439682
"tapping",0.145219415426254,0.854780554771423
"target",0.331270009279251,0.668730020523071
"targeted",0.648879766464233,0.351120293140411
"targeting",0.457445293664932,0.542554676532745
"task",0.180646255612373,0.819353759288788
"tasked",0.291466414928436,0.708533585071564
"taskforce",0.228785842657089,0.771214187145233
"taste",0.753824591636658,0.246175363659859
"taught",0.364405035972595,0.635594964027405
"tawab",0.404275596141815,0.59572446346283
"tax",0.254253298044205,0.745746731758118
"taxpayer",0.33978658914566,0.66021341085434
"taylor",0.18622687458992,0.813773095607758
"tco",0.216468185186386,0.783531785011292
"teach",0.0645896792411804,0.935410261154175
"teacher",0.172978535294533,0.827021479606628
"teaching",0.0949032679200172,0.905096709728241
"team",0.0542600639164448,0.945739924907684
"tech",0.0581832528114319,0.941816747188568
"technegol",0.756209135055542,0.243790909647942
"technical",0.137716546654701,0.86228346824646
"technically",0.086736187338829,0.91326379776001
"technique",0.0861912369728088,0.913808763027191
"techniques",0.0675048828125,0.932495176792145
"technological",0.108034364879131,0.891965627670288
"technologicsal",0.181338414549828,0.818661570549011
"technologist",0.131814703345299,0.86818528175354
"technology",0.0561835542321205,0.943816423416138
"techuk",0.174520820379257,0.825479209423065
"ted",0.267717450857162,0.73228257894516
"tedious",0.603449046611786,0.396550953388214
"teen",0.108897484838963,0.89110255241394
"teenager",0.108213640749454,0.891786336898804
"tehreek",0.221239939332008,0.778760015964508
"tel",0.122366480529308,0.877633512020111
"telecom",0.117719650268555,0.882280349731445
"telecommunication",0.197212472558022,0.802787482738495
"telegram",0.165542349219322,0.834457695484161
"telephone",0.177062049508095,0.822937965393066
"telescope",0.295403391122818,0.70459657907486
"television",0.0793635547161102,0.920636415481567
"tell",0.143139004707336,0.856860995292664
"teller",0.0993529856204987,0.900647044181824
"telling",0.0941802933812141,0.905819714069366
"telltale",0.0927389487624168,0.907261073589325
"temperature",0.276829451322556,0.723170578479767
"tempted",0.562913119792938,0.437086820602417
"ten",0.122447997331619,0.877551972866058
"tendency",0.3143031001091,0.685696840286255
"tension",0.163521930575371,0.836478114128113
"tentatively",0.161955267190933,0.838044703006744
"tenure",0.295445948839188,0.704554080963135
"ter",0.21038693189621,0.78961306810379
"term",0.176089987158775,0.823909938335419
"termination",0.812276303768158,0.187723740935326
"terminator",0.808021068572998,0.191978961229324
"terminological",0.797916948795319,0.202083051204681
"terrific",0.426716029644012,0.573283970355988
"terrifying",0.311345130205154,0.688654839992523
"terror",0.96497917175293,0.0350208282470703
"terrorism",0.740640878677368,0.259359091520309
"terrorist",0.81343024969101,0.186569780111313
"tesla",0.189241051673889,0.810758948326111
"test",0.193591400980949,0.806408584117889
"testament",0.418979555368423,0.581020414829254
"tested",0.183383151888847,0.816616833209991
"testified",0.432953029870987,0.567046940326691
"testing",0.148879870772362,0.851120114326477
"texas",0.267760932445526,0.732239067554474
"text",0.120618171989918,0.879381835460663
"textual",0.206726238131523,0.793273746967316
"thaler",0.446531713008881,0.553468286991119
"thales",0.16692616045475,0.833073794841766
"thankfully",0.0408215411007404,0.959178507328033
"thargedu",0.235644653439522,0.764355301856995
"thatgeoffrey",0.291003197431564,0.708996772766113
"theater",0.103877946734428,0.89612203836441
"theatre",0.0641594007611275,0.935840606689453
"them",0.123147584497929,0.876852452754974
"theme",0.183257162570953,0.816742837429047
"theoretical",0.146638974547386,0.853361070156097
"theorist",0.286449372768402,0.713550627231598
"theory",0.22263403236866,0.777365982532501
"thermal",0.809465646743774,0.190534383058548
"thermostat",0.467363148927689,0.532636821269989
"thierry",0.268197596073151,0.731802403926849
"thinker",0.230566576123238,0.769433438777924
"thinking",0.0646036192774773,0.935396373271942
"third",0.161338314414024,0.838661670684814
"thomson",0.307655870914459,0.692344129085541
"thorn",0.683152914047241,0.316847085952759
"thoughtful",0.174151510000229,0.825848460197449
"thousand",0.181173831224442,0.818826198577881
"threat",0.949663043022156,0.0503369495272636
"threaten",0.955255508422852,0.0447444729506969
"threatened",0.967946887016296,0.0320531502366066
"threatening",0.97069638967514,0.0293036308139563
"threshold",0.52533894777298,0.474661082029343
"threw",0.234035491943359,0.765964508056641
"thrive",0.124533139169216,0.875466883182526
"thriving",0.0429347306489944,0.957065224647522
"throughput",0.10636530816555,0.893634676933289
"throw",0.26457878947258,0.735421240329742
"thrown",0.524266242980957,0.475733757019043
"thuh",0.162776693701744,0.837223291397095
"thursday",0.141009584069252,0.858990430831909
"ticker",0.228427305817604,0.771572649478912
"ticket",0.0843622088432312,0.915637791156769
"tier",0.117639936506748,0.88236004114151
"tierandtier",0.209030300378799,0.790969669818878
"tiktok",0.245687812566757,0.754312217235565
"tiktoks",0.49773183465004,0.502268254756927
"till",0.287954092025757,0.712045907974243
"tim",0.136422216892242,0.863577842712402
"time",0.104167222976685,0.895832717418671
"timeframe",0.283435225486755,0.716564774513245
"timeline",0.230022042989731,0.769977986812592
"timelines",0.208311930298805,0.791688084602356
"timely",0.133940547704697,0.866059422492981
"timepiece",0.250783950090408,0.749216079711914
"timescale",0.264410614967346,0.735589385032654
"timescales",0.200640574097633,0.799359381198883
"tinsley",0.489221066236496,0.510778963565826
"tinsleycentercom",0.262723833322525,0.737276196479797
"tinto",0.28508335351944,0.71491664648056
"tinyml",0.158690676093102,0.841309309005737
"tip",0.177367299795151,0.822632670402527
"tipping",0.204969853162766,0.795030176639557
"tir",0.322305291891098,0.67769467830658
"titan",0.413464248180389,0.586535751819611
"title",0.173599883913994,0.826400101184845
"titled",0.24871090054512,0.751289129257202
"tmc",0.139142438769341,0.860857546329498
"tmcnet",0.189775943756104,0.810224056243896
"tmcnetcom",0.185004740953445,0.814995288848877
"tmt",0.187509447336197,0.812490522861481
"tn",0.137791439890862,0.862208545207977
"toc",0.0742280334234238,0.92577189207077
"toilet",0.213504210114479,0.786495804786682
"tokyo",0.225155621767044,0.774844348430634
"told",0.305006563663483,0.694993436336517
"tom",0.141801789402962,0.858198225498199
"tomassi",0.194196447730064,0.805803537368774
"tomato",0.153881922364235,0.846118032932281
"tomorrow",0.147864297032356,0.85213565826416
"tomra",0.179345667362213,0.820654392242432
"tone",0.271075755357742,0.728924214839935
"tongue",0.242205008864403,0.757795035839081
"tonight",0.110084541141987,0.889915466308594
"tool",0.165499240159988,0.834500730037689
"toolkit",0.213850975036621,0.786149084568024
"toothpick",0.542741417884827,0.457258522510529
"top",0.084380030632019,0.915619969367981
"topic",0.184649422764778,0.815350592136383
"topical",0.257481515407562,0.742518484592438
"topped",0.231541022658348,0.768458962440491
"toronto",0.199321836233139,0.800678193569183
"torri",0.339367210865021,0.660632789134979
"total",0.147465795278549,0.852534174919128
"totaljobs",0.47580286860466,0.524197101593018
"totally",0.172703877091408,0.827296197414398
"touch",0.0341374352574348,0.965862572193146
"touched",0.556293666362762,0.44370636343956
"tough",0.445602804422379,0.554397165775299
"tour",0.0551010631024837,0.944898903369904
"tourism",0.0446753278374672,0.955324649810791
"tourist",0.0847261771559715,0.91527384519577
"tout",0.485358744859695,0.514641225337982
"town",0.115964256227016,0.884035706520081
"towntalk",0.305245399475098,0.694754540920258
"toy",0.126151129603386,0.873848855495453
"traced",0.762436270713806,0.237563714385033
"track",0.0575968585908413,0.942403197288513
"traddodiadol",0.603742480278015,0.396257519721985
"trade",0.103251099586487,0.896748840808868
"traded",0.45010232925415,0.54989767074585
"trademark",0.0488275103271008,0.951172530651093
"traditional",0.136047884821892,0.863952100276947
"trail",0.82994270324707,0.170057281851768
"trailblazer",0.487018167972565,0.512981832027435
"trailblazing",0.205288484692574,0.794711530208588
"trailing",0.574576616287231,0.425423324108124
"train",0.0792374163866043,0.920762598514557
"trained",0.11327787488699,0.886722147464752
"training",0.0857395902276039,0.914260387420654
"trait",0.481086254119873,0.518913686275482
"trajectory",0.89838033914566,0.10161966830492
"tran",0.332917630672455,0.667082369327545
"transaction",0.118308648467064,0.881691336631775
"transcended",0.331957817077637,0.668042242527008
"transcript",0.228122070431709,0.771877884864807
"transduction",0.0975641012191772,0.902435898780823
"transfer",0.114807091653347,0.88519287109375
"transform",0.255702495574951,0.744297504425049
"transformation",0.235003590583801,0.764996409416199
"transformational",0.151538923382759,0.848461091518402
"transformative",0.153663948178291,0.84633606672287
"transformed",0.28566375374794,0.714336276054382
"transformer",0.200315162539482,0.799684762954712
"transforming",0.0689496472477913,0.931050300598145
"transition",0.133275330066681,0.866724729537964
"transitional",0.184519588947296,0.815480411052704
"transitioned",0.213616117835045,0.786383867263794
"translate",0.262951135635376,0.737048864364624
"translated",0.384700179100037,0.615299820899963
"translating",0.288187652826309,0.711812376976013
"translation",0.167744576931,0.832255423069
"translator",0.204589918255806,0.795410096645355
"transmission",0.177768692374229,0.822231292724609
"transmitted",0.1727444678545,0.827255487442017
"transparency",0.164467126131058,0.83553284406662
"transparently",0.175671100616455,0.824328899383545
"transportation",0.0586410313844681,0.941358983516693
"trap",0.680213093757629,0.319786906242371
"trapped",0.634551823139191,0.365448147058487
"trash",0.865734398365021,0.134265586733818
"travel",0.0441884025931358,0.955811619758606
"travis",0.294367671012878,0.705632328987122
"treated",0.330360144376755,0.669639825820923
"treating",0.0906982198357582,0.9093017578125
"treatment",0.523788213729858,0.476211786270142
"treaty",0.752325713634491,0.247674316167831
"tree",0.102783419191837,0.897216558456421
"tremendous",0.284323424100876,0.715676546096802
"trend",0.0854389071464539,0.914561092853546
"trending",0.0791686698794365,0.920831322669983
"trevor",0.161370664834976,0.838629364967346
"trial",0.12308793514967,0.87691205739975
"triangulated",0.270723313093185,0.729276657104492
"tricky",0.7353595495224,0.264640480279922
"triggered",0.74064439535141,0.259355545043945
"trillion",0.14074219763279,0.859257817268372
"trinity",0.395539224147797,0.604460835456848
"trip",0.0719767734408379,0.928023219108582
"tripled",0.111105553805828,0.888894438743591
"trivia",0.0910634323954582,0.908936500549316
"trolley",0.0977827087044716,0.902217268943787
"tron",0.217990383505821,0.782009601593018
"trouble",0.846351742744446,0.153648242354393
"troves",0.166863054037094,0.833136916160583
"troy",0.230328932404518,0.769671142101288
"true",0.0946515798568726,0.905348420143127
"trump",0.16721972823143,0.832780301570892
"trust",0.0516196116805077,0.948380410671234
"trusted",0.643463492393494,0.356536448001862
"trusting",0.40941333770752,0.59058666229248
"trustworthy",0.0366584062576294,0.963341593742371
"truth",0.306838929653168,0.693161070346832
"trwy",0.240142032504082,0.759857892990112
"trwygyrch",0.302460014820099,0.697540044784546
"tshwane",0.326862365007401,0.673137605190277
"tsla",0.206888690590858,0.793111324310303
"ttc",0.159465223550797,0.840534746646881
"tucker",0.559201240539551,0.440798729658127
"tuesday",0.130436524748802,0.869563460350037
"tug",0.433728784322739,0.566271245479584
"tuition",0.136327132582664,0.863672912120819
"tumor",0.618683934211731,0.381316125392914
"turgid",0.842618405818939,0.157381609082222
"turing",0.491656929254532,0.508343040943146
"turkewitz",0.267281949520111,0.732718050479889
"turkey",0.312423586845398,0.687576472759247
"turley",0.289214700460434,0.710785269737244
"turnitin",0.274933189153671,0.725066781044006
"turnover",0.24784018099308,0.752159833908081
"tutor",0.238358095288277,0.761641919612885
"tv",0.0816812738776207,0.918318688869476
"tweak",0.308783710002899,0.691216349601746
"tweet",0.104684129357338,0.895315885543823
"twentieth",0.149481669068336,0.85051828622818
"twin",0.117711707949638,0.8822882771492
"twitch",0.0605548433959484,0.9394451379776
"twitter",0.0825633555650711,0.917436718940735
"twoxar",0.200565755367279,0.799434304237366
"tycoon",0.473536878824234,0.526463150978088
"typ",0.200161516666412,0.799838542938232
"type",0.150918513536453,0.849081516265869
"typewriter",0.27153941988945,0.728460609912872
"typical",0.254267156124115,0.74573290348053
"typically",0.106588132679462,0.893411874771118
"uae",0.12127374112606,0.878726303577423
"ualbany",0.288942635059357,0.711057364940643
"uber",0.0293296370655298,0.970670402050018
"ubiquity",0.0923001766204834,0.907699882984161
"uc",0.117538534104824,0.882461428642273
"ucc",0.137549251317978,0.8624507188797
"ucd",0.133573621511459,0.866426348686218
"uchel",0.263882786035538,0.73611718416214
"ucl",0.140382349491119,0.859617710113525
"ugly",0.860795557498932,0.139204427599907
"uipath",0.360337048768997,0.639662981033325
"uk",0.113535672426224,0.886464357376099
"ukraine",0.515928447246552,0.484071552753448
"ultimate",0.0873428583145142,0.912657141685486
"ultimately",0.152670368552208,0.847329676151276
"ultrasound",0.750548601150513,0.249451398849487
"umm",0.142206996679306,0.857793033123016
"umpire",0.419246166944504,0.580753862857819
"unable",0.864933907985687,0.135066121816635
"unaffected",0.495180547237396,0.504819452762604
"unassailable",0.845695853233337,0.154304191470146
"unauthorised",0.705421209335327,0.29457876086235
"unauthorized",0.698725879192352,0.30127415060997
"unbiased",0.438893735408783,0.561106324195862
"uncertain",0.885088324546814,0.114911660552025
"uncertainty",0.852665543556213,0.147334441542625
"unchecked",0.841801762580872,0.158198282122612
"uncomplicated",0.695616126060486,0.304383933544159
"unconventional",0.694228529930115,0.305771499872208
"underestimate",0.745573580265045,0.254426419734955
"undergird",0.575127005577087,0.424872994422913
"undergo",0.301792711019516,0.698207318782806
"undergraduate",0.135288417339325,0.864711582660675
"underlying",0.22172711789608,0.778272867202759
"undermine",0.431003957986832,0.568996071815491
"undermining",0.76165646314621,0.23834353685379
"underpinned",0.747889935970306,0.252110034227371
"underscore",0.77503502368927,0.224964931607246
"understand",0.10578265786171,0.894217312335968
"understanding",0.122196361422539,0.8778036236763
"understatement",0.402784615755081,0.597215414047241
"understood",0.158427298069,0.841572701931
"undertake",0.399947017431259,0.600052952766418
"undertaking",0.467451483011246,0.532548546791077
"undertook",0.602800786495209,0.397199243307114
"underwood",0.234617993235588,0.765381991863251
"undoubtedly",0.0891437008976936,0.910856366157532
"undreamed",0.433976173400879,0.566023826599121
"undue",0.255674511194229,0.744325399398804
"uneasy",0.885586202144623,0.114413782954216
"unemployment",0.768184900283813,0.231815084815025
"unesco",0.130756616592407,0.869243383407593
"unexpected",0.809754133224487,0.190245866775513
"unfair",0.853339791297913,0.146660193800926
"unfeeling",0.899363994598389,0.10063598304987
"unforeseen",0.722322046756744,0.277677983045578
"unforgiving",0.610265076160431,0.389734894037247
"unhealthy",0.847513258457184,0.152486801147461
"uni",0.12327866256237,0.876721322536469
"unicef",0.35779082775116,0.642209231853485
"uniform",0.166506752371788,0.833493292331696
"unigolion",0.694020926952362,0.305979013442993
"unilaterally",0.390860348939896,0.609139621257782
"unintended",0.672642230987549,0.327357798814774
"union",0.063116729259491,0.936883270740509
"unique",0.174143746495247,0.825856268405914
"uniquely",0.195076212286949,0.80492377281189
"unit",0.116213954985142,0.883786022663116
"united",0.0403890497982502,0.959610998630524
"uniting",0.216035410761833,0.783964574337006
"unity",0.0413007102906704,0.958699285984039
"universal",0.0343091487884521,0.965690791606903
"universe",0.112323760986328,0.887676298618317
"university",0.111550651490688,0.888449311256409
"unknowingly",0.646802186965942,0.353197813034058
"unleash",0.827833294868469,0.172166720032692
"unleashed",0.677931606769562,0.322068423032761
"unlicensed",0.552273809909821,0.447726249694824
"unlike",0.917505502700806,0.0824945122003555
"unlimited",0.213122338056564,0.786877691745758
"unlock",0.557901442050934,0.442098498344421
"unmediated",0.679789364337921,0.320210605859756
"unmonitored",0.724918842315674,0.275081157684326
"unofficial",0.654647052288055,0.345352917909622
"unparalleled",0.281259775161743,0.718740224838257
"unprecedented",0.330390095710754,0.669609904289246
"unprepared",0.736569285392761,0.263430714607239
"unpreparedness",0.730347156524658,0.269652813673019
"unprompted",0.722068667411804,0.277931302785873
"unqualified",0.806752860546112,0.193247154355049
"unreasonable",0.837784647941589,0.162215352058411
"unregulated",0.728400647640228,0.271599322557449
"unrelated",0.824586808681488,0.175413146615028
"unsatisfying",0.863689601421356,0.136310413479805
"unseen",0.823151350021362,0.176848635077477
"unsettling",0.885714471340179,0.114285536110401
"unstructured",0.667600035667419,0.332400023937225
"unsubscribe",0.619777679443359,0.380222350358963
"untested",0.778307735919952,0.22169229388237
"unthinking",0.877570033073425,0.122429966926575
"unusual",0.522635936737061,0.477364093065262
"unveil",0.492892980575562,0.507107019424438
"unveiled",0.554927706718445,0.445072263479233
"unwavering",0.725149631500244,0.274850368499756
"update",0.0689294189214706,0.931070566177368
"updated",0.181185185909271,0.818814814090729
"updates",0.0860802009701729,0.913919746875763
"updating",0.118529260158539,0.881470739841461
"upholding",0.0821414217352867,0.917858600616455
"uploaded",0.113374009728432,0.886625945568085
"upper",0.121664382517338,0.878335654735565
"upping",0.299382209777832,0.700617790222168
"uproot",0.177952066063881,0.82204794883728
"upside",0.092152327299118,0.907847702503204
"upskilled",0.853326261043549,0.146673709154129
"upskilling",0.928075671195984,0.0719243362545967
"upstream",0.118255041539669,0.881744980812073
"upswing",0.108858682215214,0.891141355037689
"uptick",0.125605881214142,0.874394118785858
"upward",0.0822119042277336,0.917788088321686
"urbana",0.131712645292282,0.86828738451004
"urged",0.250814974308014,0.749184966087341
"urgency",0.352179527282715,0.647820472717285
"urgent",0.355477660894394,0.644522368907928
"urgently",0.448540389537811,0.551459610462189
"urges",0.183863237500191,0.81613677740097
"urging",0.13288214802742,0.867117822170258
"url",0.139475867152214,0.860524117946625
"urls",0.225048616528511,0.77495139837265
"usage",0.197760313749313,0.802239656448364
"usb",0.125748306512833,0.874251663684845
"usd",0.143547430634499,0.856452584266663
"useless",0.888733804225922,0.111266180872917
"user",0.109064221382141,0.890935778617859
"username",0.158945336937904,0.841054677963257
"usual",0.08360505849123,0.916394948959351
"ut",0.130562409758568,0.869437575340271
"utah",0.163068056106567,0.836932003498077
"utiliies",0.277800470590591,0.722199559211731
"utilisation",0.212176010012627,0.787824034690857
"utilise",0.166524559259415,0.833475410938263
"utilising",0.14982882142067,0.850171208381653
"utility",0.160381153225899,0.839618802070618
"utilization",0.216109529137611,0.783890426158905
"utilize",0.154845461249352,0.845154523849487
"utilizing",0.14898769557476,0.851012289524078
